compound_name_or_id,canonical_smiles,true_pIC50,known_positive,predicted_pIC50,rank,percentile_rank,max_train_tanimoto,exact_training_match,murcko_scaffold,same_scaffold_present_in_training,same_scaffold_train_count
CHEMBL107472,CNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.12493896484375,False,6.134108030001323,184,38.73684210526316,0.7254901960784313,False,O=c1[nH]c2ncncc2cc1-c1ccccc1,False,0
CHEMBL3612580,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(OC)cc4)c3cc21,5.12493896484375,False,6.125849273999532,185,38.94736842105263,0.7733333333333333,False,O=c1[nH]c2cc3c(Nc4ccccc4)ncnc3cc2o1,False,0
CHEMBL2335377,Nc1nc(Nc2ccc(F)c(Br)c2)c2cc(CCc3ccccn3)[nH]c2n1,4.066006660461426,False,6.122463415993584,186,39.1578947368421,0.7543859649122807,False,c1ccc(Nc2ncnc3[nH]c(CCc4ccccn4)cc23)cc1,False,0
CHEMBL260861,COc1cc(Nc2nn3c(N[C@H](CO)Cc4ccccc4)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1,5.619788646697998,False,6.121863317489624,187,39.36842105263158,0.2857142857142857,False,c1ccc(CCNc2cc(C3CC3)nc3cc(Nc4ccccc4)nn23)cc1,False,0
CHEMBL6012901,CCC(=O)N1CCC(c2ccc(Nc3nc(N4CCC[C@@H](NC(=O)N5CCCCC5)C4)nnc3C(N)=O)cc2)CC1,5.259637355804443,False,6.115717304547628,188,39.578947368421055,0.7866666666666666,False,O=C(NC1CCCN(c2nncc(Nc3ccc(C4CCNCC4)cc3)n2)C1)N1CCCCC1,False,0
CHEMBL5542514,C=CC(=O)N1[C@@H]2CC[C@H]1C[C@@H](n1nc(-c3ccc(Oc4ccc5c(c4)ncn5C)c(Cl)c3)c3c(C)ncnc31)C2,5.338376522064209,False,6.114295059839884,189,39.78947368421053,0.7126436781609196,False,c1ncc2c(-c3ccc(Oc4ccc5[nH]cnc5c4)cc3)nn(C3CC4CCC(C3)N4)c2n1,False,0
CHEMBL2335378,Nc1nc(Nc2ccc(F)c(Cl)c2)c2cc(CCc3ccccn3)[nH]c2n1,3.956244945526123,False,6.112884432421791,190,40.0,0.7586206896551724,False,c1ccc(Nc2ncnc3[nH]c(CCc4ccccn4)cc23)cc1,False,0
CHEMBL3613691,CN(C)c1ccc(/C=C/C(=O)c2ccc3ncc(C(N)=O)c(Nc4ccc(Cl)cc4)c3c2)cc1,5.277119159698486,False,6.104133315086365,191,40.21052631578947,0.3493975903614458,False,O=C(C=Cc1ccccc1)c1ccc2nccc(Nc3ccccc3)c2c1,False,0
CHEMBL245799,N#Cc1cnc2ccc(-c3cccc(CN4CCOCC4)c3)cc2c1N[C@@H]1C[C@H]1c1ccccc1,5.2790141105651855,False,6.088461763007301,192,40.421052631578945,0.8787878787878788,False,c1ccc(C2CC2Nc2ccnc3ccc(-c4cccc(CN5CCOCC5)c4)cc23)cc1,False,0
CHEMBL49120,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,5.4062395095825195,False,6.088326967122062,193,40.63157894736842,0.65625,False,O=c1[nH]c2nc(Nc3ccccc3)ncc2cc1-c1ccccc1,False,0
CHEMBL3915306,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5ccc(Cl)cc5)cc4)c3cc21,5.193819999694824,False,6.080261880556742,194,40.8421052631579,0.6790123456790124,False,O=c1[nH]c2cc3c(Nc4ccc(OCc5ccccc5)cc4)ncnc3cc2o1,False,0
CHEMBL3613695,NC(=O)c1cnc2ccc(C(=O)/C=C/c3ccc(Cl)cc3)cc2c1Nc1ccc(Br)cc1,5.316592693328857,False,6.077174886862437,195,41.05263157894737,0.4342105263157895,False,O=C(C=Cc1ccccc1)c1ccc2nccc(Nc3ccccc3)c2c1,False,0
CHEMBL453737,COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,5.7695512771606445,False,6.0768289732933045,196,41.26315789473684,0.7191011235955056,False,O=c1[nH]c(Nc2ccccc2)ncc1-c1ccc(Oc2ccnc3cc(OCCCN4CCOCC4)ccc23)cc1,False,0
CHEMBL114073,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N1CCOCC1,4.975103855133057,False,6.07637456258138,197,41.473684210526315,0.7469879518072289,False,O=C(C=CCN1CCOCC1)Nc1ccc2nccc(Nc3ccccc3)c2c1,False,0
CHEMBL4205469,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(N)cc2)n1,5.1313557624816895,False,6.075874621073405,198,41.68421052631579,0.6282051282051282,False,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,False,0
CHEMBL4202955,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C=C/CN(C)C)c2)n1,5.300162315368652,False,6.075613100528717,199,41.89473684210526,0.7951807228915663,False,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,False,0
CHEMBL1614712,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,5.260284423828125,False,6.075232697857751,200,42.10526315789474,0.7384615384615385,False,c1ccc(COc2cccc(-c3cn(C4CC(CN5CCC5)C4)c4ncncc34)c2)cc1,False,0
CHEMBL3740102,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccc(F)cc1,5.221836566925049,False,6.069791663487752,201,42.31578947368421,0.7945205479452054,False,C(=NNc1nccc(Nc2ccccc2)n1)c1ccccc1,False,0
CHEMBL6006738,CC(=O)N1CCC(c2ccc(Nc3nc(N4CCC[C@@H](NC(=O)N5CCCCC5)C4)nnc3C(N)=O)cc2)CC1,5.259637355804443,False,6.069430196020338,202,42.526315789473685,0.8169014084507042,False,O=C(NC1CCCN(c2nncc(Nc3ccc(C4CCNCC4)cc3)n2)C1)N1CCCCC1,False,0
CHEMBL4210744,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(N)c2)n1,5.187755107879639,False,6.0668673451741535,203,42.73684210526316,0.6973684210526315,False,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,False,0
CHEMBL3237932,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCCCC3)c2)n1,5.344189643859863,False,6.058538352648418,204,42.94736842105263,0.9864864864864865,False,O=C(CCN1CCCCC1)Nc1cccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)c1,False,0
CHEMBL1230609,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,5.522881031036377,False,6.054030884424845,205,43.1578947368421,0.6333333333333333,False,O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc4cc(OCCCN5CCOCC5)ccc34)cc2)CC1,False,0
CHEMBL4216025,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(N=[N+]=[N-])cc2)n1,4.820160865783691,False,6.039926349322001,206,43.36842105263158,0.5833333333333334,False,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,False,0
CHEMBL87084,Oc1cc2cc(-c3ccncc3)cnc2cc1O,5.301030158996582,False,6.036757136450873,207,43.578947368421055,0.2708333333333333,False,c1ccc2ncc(-c3ccncc3)cc2c1,False,0
CHEMBL5759916,O=C1CCC(N2C(=O)c3ccc(N4CCN(CCCOCCCCNc5cccc6c5C(=O)N(C(C(=O)Nc5nccs5)c5cc(F)ccc5O)C6)CC4)cc3C2=O)C(=O)N1,5.92081880569458,False,6.036669040812387,208,43.78947368421053,0.9279279279279279,False,O=C1CCC(N2C(=O)c3ccc(N4CCN(CCCOCCCCNc5cccc6c5C(=O)N(C(C(=O)Nc5nccs5)c5ccccc5)C6)CC4)cc3C2=O)C(=O)N1,False,0
CHEMBL3612578,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(Cl)cc4)c3cc21,5.92081880569458,False,6.028242672284444,209,44.0,0.7368421052631579,False,O=c1[nH]c2cc3c(Nc4ccccc4)ncnc3cc2o1,False,0
CHEMBL4214620,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(N=[N+]=[N-])c2)n1,5.206209659576416,False,6.001063265800476,210,44.21052631578947,0.6585365853658537,False,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,False,0
CHEMBL2385981,CCOc1cc(N)c(C(=O)Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1NC(=O)c1ccc(CN2CCN(C)CC2)cc1,5.301030158996582,False,5.997621978123982,211,44.421052631578945,0.7692307692307693,False,O=C(Nc1cccc(C(=O)Nc2ccc(OCc3ccccc3)cc2)c1)c1ccc(CN2CCNCC2)cc1,False,0
CHEMBL5563395,C/C=C/C(=O)Nc1cc2c(Oc3ccc(NC(=O)c4sc(-c5ccccc5)nc4C)cc3F)cccc2cc1OC,5.63432502746582,False,5.995645775794983,212,44.63157894736842,0.632183908045977,False,O=C(Nc1ccc(Oc2cccc3ccccc23)cc1)c1cnc(-c2ccccc2)s1,False,0
CHEMBL4205869,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc([N+](=O)[O-])c2)n1,5.05207633972168,False,5.993183097839355,213,44.8421052631579,0.7159090909090909,False,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,False,0
CHEMBL5944144,NC(=O)c1nnc(N2CCC[C@@H](NC(=O)Nc3ccccc3)C2)nc1Nc1ccc(C(=O)N2CCOCC2)cc1,5.259637355804443,False,5.989943687915802,214,45.05263157894737,0.6987951807228916,False,O=C(Nc1ccccc1)NC1CCCN(c2nncc(Nc3ccc(C(=O)N4CCOCC4)cc3)n2)C1,False,0
CHEMBL1683950,Fc1cccc(COc2ccc(Nc3cc(-c4ccccc4)ncn3)cc2Cl)c1,5.92081880569458,False,5.987490163644154,215,45.26315789473684,0.8103448275862069,False,c1ccc(COc2ccc(Nc3cc(-c4ccccc4)ncn3)cc2)cc1,False,0
CHEMBL3092297,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(F)CC1,5.947248935699463,False,5.981533321804471,216,45.473684210526315,0.9154929577464789,False,O=C(Nc1cc2c(Nc3ccccc3)ncnc2cc1OC1CCOC1)N1CCCCC1,False,0
CHEMBL544067,C=C(CN1CCOCC1)C(=O)c1ccc(OCc2ccccc2)cc1,5.958607196807861,False,5.9788777603043455,217,45.68421052631579,0.7551020408163265,False,C=C(CN1CCOCC1)C(=O)c1ccc(OCc2ccccc2)cc1,False,0
CHEMBL440298,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,5.301030158996582,False,5.976872678991348,218,45.89473684210526,0.9347826086956522,False,O=C(C=Cc1ccccc1)NCCCCc1ccccc1,False,0
CHEMBL5573159,CCC(=O)Nc1cc2c(Oc3ccc(NC(=O)c4sc(-c5ccccc5)nc4C)cc3F)cccc2cc1OC,5.409158229827881,False,5.976641254425049,219,46.10526315789474,0.5617977528089888,False,O=C(Nc1ccc(Oc2cccc3ccccc23)cc1)c1cnc(-c2ccccc2)s1,False,0
CHEMBL168266,Nc1ncnc2c1c(-c1ccccc1)cn2C1CC(O)C1,5.549750804901123,False,5.969633453316158,220,46.31578947368421,0.8444444444444444,False,c1ccc(-c2cn(C3CCC3)c3ncncc23)cc1,False,0
CHEMBL5286675,CN(C)c1ccc(/C=C/c2cc(C(=O)O)c3cc(Br)ccc3n2)cc1,5.651695251464844,False,5.9667056123415625,221,46.526315789473685,0.4375,False,C(=Cc1ccc2ccccc2n1)c1ccccc1,False,0
CHEMBL49596,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21,5.251811981201172,False,5.963799046675364,222,46.73684210526316,0.6226415094339622,False,O=c1[nH]c2ncncc2cc1-c1ccccc1,False,0
CHEMBL332269,CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.3565473556518555,False,5.962311258543105,223,46.94736842105263,0.7586206896551724,False,O=c1[nH]c2ncncc2cc1-c1ccccc1,False,0
CHEMBL6052743,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)N2Cc3ccccc3C2=O)c(OCCN2CCN(Cc3ccc(-c4cc5c(NCc6ccccc6Cl)ncnc5[nH]4)cc3)CC2)c1,5.5155253410339355,False,5.96028017716559,224,47.1578947368421,0.95,False,O=C(NCc1ccc(-c2cncs2)cc1OCCN1CCN(Cc2ccc(-c3cc4c(NCc5ccccc5)ncnc4[nH]3)cc2)CC1)C1CCCN1C(=O)CN1Cc2ccccc2C1=O,False,0
CHEMBL1641989,CN(C)CCCC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,5.387216091156006,False,5.958440424998601,225,47.36842105263158,0.7,False,c1ccc(Nc2nccc3ccccc23)cc1,False,0
CHEMBL2029699,Cc1ccc(N2NC(=O)/C(=C/c3ccc(OCc4ccccc4)cc3)C2=O)cc1Cl,5.065501689910889,False,5.957777035138618,226,47.578947368421055,0.4507042253521127,False,O=C1NN(c2ccccc2)C(=O)C1=Cc1ccc(OCc2ccccc2)cc1,False,0
CHEMBL2335013,Nc1nc(Nc2cccc(C(F)(F)F)c2)c2cc(CCc3ccccn3)[nH]c2n1,4.714442729949951,False,5.956674963633219,227,47.78947368421053,0.5970149253731343,False,c1ccc(Nc2ncnc3[nH]c(CCc4ccccn4)cc23)cc1,False,0
CHEMBL4208167,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc([N+](=O)[O-])cc2)n1,5.001304626464844,False,5.955337897936503,228,48.0,0.6704545454545454,False,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,False,0
CHEMBL1812567,O=C(/C=C/c1cccs1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.055517196655273,False,5.95138594256507,229,48.21052631578947,0.7377049180327869,False,O=C(C=Cc1cccs1)Nc1ccc2ncnc(Nc3ccccc3)c2c1,False,0
CHEMBL50470,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.861769199371338,False,5.9497404606758595,230,48.421052631578945,0.6984126984126984,False,O=c1[nH]c2ncncc2cc1-c1ccccc1,False,0
CHEMBL5195321,CC(C)(C)n1cc(-c2cncc3ccccc23)c2c(N)ncnc21,5.789681434631348,False,5.94858686182234,231,48.63157894736842,0.4067796610169492,False,c1ccc2c(-c3c[nH]c4ncncc34)cncc2c1,False,0
CHEMBL4214040,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CO)cc2)n1,5.97469425201416,False,5.944680665334066,232,48.8421052631579,0.7215189873417721,False,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,False,0
CHEMBL5972541,CN(C)C/C=C/C(=O)N1CCC(Nc2cncc(-c3cnc(Oc4cccc(Cl)c4)nc3)n2)CC1,4.2790141105651855,False,5.942011863390604,233,49.05263157894737,0.7532467532467533,False,c1ccc(Oc2ncc(-c3cncc(NC4CCNCC4)n3)cn2)cc1,False,0
CHEMBL4072410,O=[N+]([O-])OCCCOc1ccc(Nc2ncnc3c2cnn3-c2ccc(Br)cc2)cc1,5.522878646850586,False,5.934910830656688,234,49.26315789473684,0.34328358208955223,False,c1ccc(Nc2ncnc3c2cnn3-c2ccccc2)cc1,False,0
CHEMBL4203804,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(C)=O)cc2)n1,5.442492961883545,False,5.934449676937527,235,49.473684210526315,0.6835443037974683,False,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,False,0
CHEMBL109296,CCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.346787452697754,False,5.933751438685825,236,49.68421052631579,0.6896551724137931,False,O=c1[nH]c2ncncc2cc1-c1ccccc1,False,0
CHEMBL5935382,C=CC(=O)N1CC2CN(c3nc(Nc4cnn(C)c4)c4c(c3F)CNC4=O)CC2C1,5.864867210388184,False,5.933693098227183,237,49.89473684210526,0.7971014492753623,False,O=C1NCc2cc(N3CC4CNCC4C3)nc(Nc3cn[nH]c3)c21,False,0
CHEMBL544074,C=C(CN1CCCCC1)C(=O)c1ccc(OCc2ccccc2)cc1,5.958607196807861,False,5.930080127451155,238,50.10526315789474,0.7872340425531915,False,C=C(CN1CCCCC1)C(=O)c1ccc(OCc2ccccc2)cc1,False,0
CHEMBL5862663,NC(=O)c1nnc(N2CCC[C@@H](NC(=O)N3CCCCC3)C2)nc1Nc1ccc(C2CCN(C=O)CC2)cc1,5.259637355804443,False,5.921510875489977,239,50.31578947368421,0.8055555555555556,False,O=C(NC1CCCN(c2nncc(Nc3ccc(C4CCNCC4)cc3)n2)C1)N1CCCCC1,False,0
CHEMBL5971716,N#CCC(=O)N1CCC(c2ccc(Nc3nc(N4CCC[C@@H](NC(=O)N5CCCCC5)C4)nnc3C(N)=O)cc2)CC1,5.259637355804443,False,5.918313689761692,240,50.526315789473685,0.7848101265822784,False,O=C(NC1CCCN(c2nncc(Nc3ccc(C4CCNCC4)cc3)n2)C1)N1CCCCC1,False,0
CHEMBL1946843,CN(C)c1nc(N/N=C/c2cc(Br)c(O)c(Br)c2O)nc(Nc2ccc(F)cc2)n1,4.886893272399902,False,5.911992677052816,241,50.73684210526316,0.26506024096385544,False,C(=NNc1ncnc(Nc2ccccc2)n1)c1ccccc1,False,0
CHEMBL6043242,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOc4ccc(-c5cc6c(NCc7ccccc7Cl)ncnc6[nH]5)cc4)c3C2=O)C(=O)N1,5.2441253662109375,False,5.903835647877447,242,50.94736842105263,1.0,False,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOc4ccc(-c5cc6c(NCc7ccccc7)ncnc6[nH]5)cc4)c3C2=O)C(=O)N1,False,0
CHEMBL5890920,COc1cc(OC2CCN(C)CC2(F)F)c2c(Nc3ccc(Oc4ccn5ccnc5c4)c(C)c3)ncnc2c1,5.744486331939697,False,5.900377429167429,243,51.1578947368421,0.8072289156626506,False,c1cc(OC2CCNCC2)c2c(Nc3ccc(Oc4ccn5ccnc5c4)cc3)ncnc2c1,False,0
CHEMBL6055178,COc1ccccc1C(=O)NC1(c2ccc(-c3nn(C4CCCC4)c4ncnc(N)c34)cc2)CC1,5.259637355804443,False,5.899032120704651,244,51.36842105263158,0.726027397260274,False,O=C(NC1(c2ccc(-c3nn(C4CCCC4)c4ncncc34)cc2)CC1)c1ccccc1,False,0
CHEMBL2424804,O=C(/C=C/c1ccc(Br)s1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.619788646697998,False,5.89215767648485,245,51.578947368421055,0.746031746031746,False,O=C(C=Cc1cccs1)Nc1ccc2ncnc(Nc3ccccc3)c2c1,False,0
CHEMBL5874587,C=CC(=O)N1CCCC(Nc2nc(Nc3ccc(N4CCN(C5COC5)CC4C)cn3)c3c(c2F)CNC3=O)C1,5.04522705078125,False,5.885211646609836,246,51.78947368421053,0.7078651685393258,False,O=C1NCc2cc(NC3CCCNC3)nc(Nc3ccc(N4CCN(C5COC5)CC4)cn3)c21,False,0
CHEMBL2335014,Nc1nc(Nc2ccc(F)c(C(F)(F)F)c2)c2cc(CCc3ccccn3)[nH]c2n1,4.806875228881836,False,5.876508255799611,247,52.0,0.7666666666666667,False,c1ccc(Nc2ncnc3[nH]c(CCc4ccccn4)cc23)cc1,False,0
CHEMBL5892735,C=CC(=O)N(C)Cc1ccc(Oc2nc(Nc3cccc(OCCN4CCCC4=O)c3)ncc2F)cc1,5.978810787200928,False,5.875430298010508,248,52.21052631578947,0.825,False,O=C1CCCN1CCOc1cccc(Nc2nccc(Oc3ccccc3)n2)c1,False,0
CHEMBL603,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,5.2402567863464355,False,5.872515723213318,249,52.421052631578945,0.32653061224489793,False,O=C(Nc1ccc2[nH]cc(Cc3ccc(C(=O)NS(=O)(=O)c4ccccc4)cc3)c2c1)OC1CCCC1,False,0
CHEMBL3092299,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCCC(F)(F)C1,5.888428211212158,False,5.872150873608059,250,52.63157894736842,0.9230769230769231,False,O=C(Nc1cc2c(Nc3ccccc3)ncnc2cc1OC1CCOC1)N1CCCCC1,False,0
CHEMBL4217686,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CCO)cc2)n1,5.2132487297058105,False,5.8661014689339535,251,52.8421052631579,0.7530864197530864,False,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,False,0
CHEMBL1098121,COc1ccc(CCCCCn2cc(CCN)c3cc(OCCc4ccc(O)cc4)ccc32)cc1,5.3565473556518555,False,5.864584330701668,252,53.05263157894737,0.75,False,c1ccc(CCCCCn2ccc3cc(OCCc4ccccc4)ccc32)cc1,False,0
CHEMBL5983357,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)cc4Cl)ncnc3cn2)C1,5.638272285461426,False,5.862807222472298,253,53.26315789473684,0.8548387096774194,False,c1ccc(Nc2ncnc3cnc(OC4CNC4)cc23)cc1,False,0
CHEMBL1098119,NCCc1cn(CCCCCc2ccccc2)c2ccc(OCCc3ccc(O)cc3)cc12,5.787812232971191,False,5.855495104652262,254,53.473684210526315,0.7166666666666667,False,c1ccc(CCCCCn2ccc3cc(OCCc4ccccc4)ccc32)cc1,False,0
CHEMBL337297,CO[C@H]1[C@@H](N(C)C(=O)c2cnccn2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.087246894836426,False,5.8541707762082416,255,53.68421052631579,0.8214285714285714,False,O=C(NC1CC2OC(C1)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O)c1cnccn1,False,0
CHEMBL2029700,Nc1nn2c(=O)cc(-c3ccccc3)[nH]c2c1/N=N/c1ccc2c(c1)OCO2,5.275723934173584,False,5.842976046800613,256,53.89473684210526,0.25,False,O=c1cc(-c2ccccc2)[nH]c2c(N=Nc3ccc4c(c3)OCO4)cnn12,False,0
CHEMBL48436,O=C(NCc1ccccc1)c1cc2ccc(O)c(O)c2cn1,5.853871822357178,False,5.833933587736554,257,54.10526315789474,0.782608695652174,False,O=C(NCc1ccccc1)c1cc2ccccc2cn1,False,0
CHEMBL4211573,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)COCc3ccccc3)cc2)n1,5.568636417388916,False,5.825064222282833,258,54.31578947368421,0.875,False,O=C(COCc1ccccc1)Nc1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,False,0
CHEMBL2385980,CCOc1cc([N+](=O)[O-])c(C(=O)Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1NC(=O)c1ccc(CN2CCN(C)CC2)cc1,5.259637355804443,False,5.815561699867248,259,54.526315789473685,0.7804878048780488,False,O=C(Nc1cccc(C(=O)Nc2ccc(OCc3ccccc3)cc2)c1)c1ccc(CN2CCNCC2)cc1,False,0
CHEMBL4207305,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CO)c2)n1,5.823908805847168,False,5.81392574204339,260,54.73684210526316,0.8533333333333334,False,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,False,0
CHEMBL545006,O=C(CCN1CCCCC1)c1ccc(OCc2ccccc2)cc1,5.744727611541748,False,5.813771586418152,261,54.94736842105263,0.7777777777777778,False,O=C(CCN1CCCCC1)c1ccc(OCc2ccccc2)cc1,False,0
CHEMBL4209119,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CCOCc3ccccc3)cc2)n1,5.777283668518066,False,5.808534621397654,262,55.1578947368421,0.8780487804878049,False,O=C(CCOCc1ccccc1)Nc1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,False,0
CHEMBL5757114,O=C1CCC(N2C(=O)c3ccc(OCCOCCOCCOCCCc4cccc5c4C(=O)N(C(C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)cc3C2=O)C(=O)N1,5.736830234527588,False,5.80570069727237,263,55.36842105263158,0.8173076923076923,False,O=C1CCC(N2C(=O)c3ccc(OCCOCCOCCOCCCc4cccc5c4C(=O)N(C(C(=O)Nc4nccs4)c4ccccc4)C5)cc3C2=O)C(=O)N1,False,0
CHEMBL1094194,CSc1ccc(CCCCCn2cc(CCN)c3cc(OCCc4ccc(O)cc4)ccc32)cc1,5.71669864654541,False,5.802292074876202,264,55.578947368421055,0.6119402985074627,False,c1ccc(CCCCCn2ccc3cc(OCCc4ccccc4)ccc32)cc1,False,0
CHEMBL3425671,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(C)=O)c2)n1,5.485452175140381,False,5.801268197695414,265,55.78947368421053,0.8133333333333334,False,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,False,0
CHEMBL1240565,Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,4.823908805847168,False,5.799094925721486,266,56.0,0.6727272727272727,False,c1ncc2c(-c3cnc4[nH]ccc4c3)n[nH]c2n1,False,0
CHEMBL5926198,CCN(CC)C(=O)N[C@@H]1CCCN(c2nnc(C(N)=O)c(Nc3ccc(C(=O)N4CCOCC4)cc3)n2)C1,5.259637355804443,False,5.792885977427165,267,56.21052631578947,0.6705882352941176,False,O=C(c1ccc(Nc2cnnc(N3CCCCC3)n2)cc1)N1CCOCC1,False,0
CHEMBL487254,N=C(Nc1ccccc1)SCCCN1C(=O)C2=C(C1=O)n1ccc3cccc(c31)C1Cc3ccccc3N21,5.022276401519775,False,5.787104945182801,268,56.421052631578945,0.25,False,N=C(Nc1ccccc1)SCCCN1C(=O)C2=C(C1=O)n1ccc3cccc(c31)C1Cc3ccccc3N21,False,0
CHEMBL5873347,C=CC(=O)N1CCCC(Nc2nc(Nc3ccc(N4CCC(O)C(C)(C)C4)cn3)c3c(c2F)CNC3=O)C1,5.080503463745117,False,5.786313229719798,269,56.63157894736842,0.8024691358024691,False,O=C1NCc2cc(NC3CCCNC3)nc(Nc3ccc(N4CCCCC4)cn3)c21,False,0
CHEMBL1094835,COc1ccc(CCOc2ccc3c(c2)c(CCN)cn3CCCCCc2ccc(SC)cc2)cc1,5.610834121704102,False,5.784078105274676,270,56.8421052631579,0.5970149253731343,False,c1ccc(CCCCCn2ccc3cc(OCCc4ccccc4)ccc32)cc1,False,0
