compound_name_or_id,canonical_smiles,experimental_pIC50,predicted_pIC50,rank,percentile_rank,known_positive,max_train_tanimoto,exact_training_match,same_scaffold_present_in_training,same_scaffold_train_count,murcko_scaffold
CHEMBL6012901,CCC(=O)N1CCC(c2ccc(Nc3nc(N4CCC[C@@H](NC(=O)N5CCCCC5)C4)nnc3C(N)=O)cc2)CC1,5.259637355804443,6.116808456314935,183,38.526315789473685,False,0.7866666666666666,False,False,0,O=C(NC1CCCN(c2nncc(Nc3ccc(C4CCNCC4)cc3)n2)C1)N1CCCCC1
CHEMBL76116,Cc1[nH]c2ncnc(Oc3cccc(Cl)c3)c2c1C,5.602059841156006,6.108398806904302,184,38.73684210526316,False,0.5714285714285714,False,False,0,c1ccc(Oc2ncnc3[nH]ccc23)cc1
CHEMBL3613691,CN(C)c1ccc(/C=C/C(=O)c2ccc3ncc(C(N)=O)c(Nc4ccc(Cl)cc4)c3c2)cc1,5.277119159698486,6.108264973958334,185,38.94736842105263,False,0.3493975903614458,False,False,0,O=C(C=Cc1ccccc1)c1ccc2nccc(Nc3ccccc3)c2c1
CHEMBL3740102,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccc(F)cc1,5.221836566925049,6.107120921611786,186,39.1578947368421,False,0.7945205479452054,False,False,0,C(=NNc1nccc(Nc2ccccc2)n1)c1ccccc1
CHEMBL2335378,Nc1nc(Nc2ccc(F)c(Cl)c2)c2cc(CCc3ccccn3)[nH]c2n1,3.956244945526123,6.106032401985593,187,39.36842105263158,False,0.7586206896551724,False,False,0,c1ccc(Nc2ncnc3[nH]c(CCc4ccccn4)cc23)cc1
CHEMBL3613695,NC(=O)c1cnc2ccc(C(=O)/C=C/c3ccc(Cl)cc3)cc2c1Nc1ccc(Br)cc1,5.316592693328857,6.097901631461249,188,39.578947368421055,False,0.4342105263157895,False,False,0,O=C(C=Cc1ccccc1)c1ccc2nccc(Nc3ccccc3)c2c1
CHEMBL107472,CNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.12493896484375,6.092029286162562,189,39.78947368421053,False,0.7254901960784313,False,False,0,O=c1[nH]c2ncncc2cc1-c1ccccc1
CHEMBL49120,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,5.4062395095825195,6.09200502872467,190,40.0,False,0.65625,False,False,0,O=c1[nH]c2nc(Nc3ccccc3)ncc2cc1-c1ccccc1
CHEMBL1230609,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,5.522881031036377,6.088089749018351,191,40.21052631578947,False,0.6333333333333333,False,False,0,O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc4cc(OCCCN5CCOCC5)ccc34)cc2)CC1
CHEMBL3092297,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(F)CC1,5.947248935699463,6.086529109477997,192,40.421052631578945,False,0.9154929577464789,False,False,0,O=C(Nc1cc2c(Nc3ccccc3)ncnc2cc1OC1CCOC1)N1CCCCC1
CHEMBL1641989,CN(C)CCCC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,5.387216091156006,6.07864369418886,193,40.63157894736842,False,0.7,False,False,0,c1ccc(Nc2nccc3ccccc23)cc1
CHEMBL114073,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N1CCOCC1,4.975103855133057,6.075785084565481,194,40.8421052631579,False,0.7469879518072289,False,False,0,O=C(C=CCN1CCOCC1)Nc1ccc2nccc(Nc3ccccc3)c2c1
CHEMBL2335377,Nc1nc(Nc2ccc(F)c(Br)c2)c2cc(CCc3ccccn3)[nH]c2n1,4.066006660461426,6.073431822458903,195,41.05263157894737,False,0.7543859649122807,False,False,0,c1ccc(Nc2ncnc3[nH]c(CCc4ccccn4)cc23)cc1
CHEMBL453737,COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,5.7695512771606445,6.071064399083455,196,41.26315789473684,False,0.7191011235955056,False,False,0,O=c1[nH]c(Nc2ccccc2)ncc1-c1ccc(Oc2ccnc3cc(OCCCN4CCOCC4)ccc23)cc1
CHEMBL1614712,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,5.260284423828125,6.068516360494826,197,41.473684210526315,False,0.7384615384615385,False,False,0,c1ccc(COc2cccc(-c3cn(C4CC(CN5CCC5)C4)c4ncncc34)c2)cc1
CHEMBL5275784,CSc1nn(-c2ccc(Br)cc2)c2nc(C)nc(Nc3ccc(OCCCC[N+](=O)[O-])cc3)c12,5.522878646850586,6.05951807724105,198,41.68421052631579,False,0.2727272727272727,False,False,0,c1ccc(Nc2ncnc3c2cnn3-c2ccccc2)cc1
CHEMBL5573159,CCC(=O)Nc1cc2c(Oc3ccc(NC(=O)c4sc(-c5ccccc5)nc4C)cc3F)cccc2cc1OC,5.409158229827881,6.058335513803694,199,41.89473684210526,False,0.5617977528089888,False,False,0,O=C(Nc1ccc(Oc2cccc3ccccc23)cc1)c1cnc(-c2ccccc2)s1
CHEMBL5542514,C=CC(=O)N1[C@@H]2CC[C@H]1C[C@@H](n1nc(-c3ccc(Oc4ccc5c(c4)ncn5C)c(Cl)c3)c3c(C)ncnc31)C2,5.338376522064209,6.054317198435466,200,42.10526315789474,False,0.7126436781609196,False,False,0,c1ncc2c(-c3ccc(Oc4ccc5[nH]cnc5c4)cc3)nn(C3CC4CCC(C3)N4)c2n1
CHEMBL4205469,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(N)cc2)n1,5.1313557624816895,6.053293541272481,201,42.31578947368421,False,0.6282051282051282,False,False,0,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1
CHEMBL3612580,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(OC)cc4)c3cc21,5.12493896484375,6.049417980343405,202,42.526315789473685,False,0.7733333333333333,False,False,0,O=c1[nH]c2cc3c(Nc4ccccc4)ncnc3cc2o1
CHEMBL4217686,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CCO)cc2)n1,5.2132487297058105,6.044190030627781,203,42.73684210526316,False,0.7530864197530864,False,False,0,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1
CHEMBL4638857,Clc1nc2ccccc2c2nnc(/N=C/C=C/c3ccccc3)n12,5.121478080749512,6.032672512133916,204,42.94736842105263,False,0.5769230769230769,False,False,0,C(=Cc1ccccc1)C=Nc1nnc2c3ccccc3ncn12
CHEMBL260861,COc1cc(Nc2nn3c(N[C@H](CO)Cc4ccccc4)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1,5.619788646697998,6.031722795036105,205,43.1578947368421,False,0.2857142857142857,False,False,0,c1ccc(CCNc2cc(C3CC3)nc3cc(Nc4ccccc4)nn23)cc1
CHEMBL50470,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.861769199371338,6.029640630086263,206,43.36842105263158,False,0.6984126984126984,False,False,0,O=c1[nH]c2ncncc2cc1-c1ccccc1
CHEMBL6052743,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)N2Cc3ccccc3C2=O)c(OCCN2CCN(Cc3ccc(-c4cc5c(NCc6ccccc6Cl)ncnc5[nH]4)cc3)CC2)c1,5.5155253410339355,6.025820731193297,207,43.578947368421055,False,0.95,False,False,0,O=C(NCc1ccc(-c2cncs2)cc1OCCN1CCN(Cc2ccc(-c3cc4c(NCc5ccccc5)ncnc4[nH]3)cc2)CC1)C1CCCN1C(=O)CN1Cc2ccccc2C1=O
CHEMBL4214040,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CO)cc2)n1,5.97469425201416,6.02475165102217,208,43.78947368421053,False,0.7215189873417721,False,False,0,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1
CHEMBL4216025,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(N=[N+]=[N-])cc2)n1,4.820160865783691,6.0162742884953815,209,44.0,False,0.5833333333333334,False,False,0,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1
CHEMBL245799,N#Cc1cnc2ccc(-c3cccc(CN4CCOCC4)c3)cc2c1N[C@@H]1C[C@H]1c1ccccc1,5.2790141105651855,6.0156147452195485,210,44.21052631578947,False,0.8787878787878788,False,False,0,c1ccc(C2CC2Nc2ccnc3ccc(-c4cccc(CN5CCOCC5)c4)cc23)cc1
CHEMBL2385981,CCOc1cc(N)c(C(=O)Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1NC(=O)c1ccc(CN2CCN(C)CC2)cc1,5.301030158996582,6.015016788376703,211,44.421052631578945,False,0.7692307692307693,False,False,0,O=C(Nc1cccc(C(=O)Nc2ccc(OCc3ccccc3)cc2)c1)c1ccc(CN2CCNCC2)cc1
CHEMBL5563395,C/C=C/C(=O)Nc1cc2c(Oc3ccc(NC(=O)c4sc(-c5ccccc5)nc4C)cc3F)cccc2cc1OC,5.63432502746582,6.012342895931668,212,44.63157894736842,False,0.632183908045977,False,False,0,O=C(Nc1ccc(Oc2cccc3ccccc23)cc1)c1cnc(-c2ccccc2)s1
CHEMBL4210744,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(N)c2)n1,5.187755107879639,6.01111162775213,213,44.8421052631579,False,0.6973684210526315,False,False,0,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1
CHEMBL6006738,CC(=O)N1CCC(c2ccc(Nc3nc(N4CCC[C@@H](NC(=O)N5CCCCC5)C4)nnc3C(N)=O)cc2)CC1,5.259637355804443,6.009390871259901,214,45.05263157894737,False,0.8169014084507042,False,False,0,O=C(NC1CCCN(c2nncc(Nc3ccc(C4CCNCC4)cc3)n2)C1)N1CCCCC1
CHEMBL3915306,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5ccc(Cl)cc5)cc4)c3cc21,5.193819999694824,6.004466254711151,215,45.26315789473684,False,0.6790123456790124,False,False,0,O=c1[nH]c2cc3c(Nc4ccc(OCc5ccccc5)cc4)ncnc3cc2o1
CHEMBL3237932,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCCCC3)c2)n1,5.344189643859863,6.000459899902344,216,45.473684210526315,False,0.9864864864864865,False,False,0,O=C(CCN1CCCCC1)Nc1cccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)c1
CHEMBL4208167,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc([N+](=O)[O-])cc2)n1,5.001304626464844,5.997032090822856,217,45.68421052631579,False,0.6704545454545454,False,False,0,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1
CHEMBL4203804,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(C)=O)cc2)n1,5.442492961883545,5.995332643576343,218,45.89473684210526,False,0.6835443037974683,False,False,0,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1
CHEMBL3612578,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(Cl)cc4)c3cc21,5.92081880569458,5.988025579849879,219,46.10526315789474,False,0.7368421052631579,False,False,0,O=c1[nH]c2cc3c(Nc4ccccc4)ncnc3cc2o1
CHEMBL440298,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,5.301030158996582,5.986825983709759,220,46.31578947368421,False,0.9347826086956522,False,False,0,O=C(C=Cc1ccccc1)NCCCCc1ccccc1
CHEMBL4214620,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(N=[N+]=[N-])c2)n1,5.206209659576416,5.9839083747863775,221,46.526315789473685,False,0.6585365853658537,False,False,0,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1
CHEMBL5759916,O=C1CCC(N2C(=O)c3ccc(N4CCN(CCCOCCCCNc5cccc6c5C(=O)N(C(C(=O)Nc5nccs5)c5cc(F)ccc5O)C6)CC4)cc3C2=O)C(=O)N1,5.92081880569458,5.973942388542115,222,46.73684210526316,False,0.9279279279279279,False,False,0,O=C1CCC(N2C(=O)c3ccc(N4CCN(CCCOCCCCNc5cccc6c5C(=O)N(C(C(=O)Nc5nccs5)c5ccccc5)C6)CC4)cc3C2=O)C(=O)N1
CHEMBL1683952,Fc1cccc(COc2ccc(Nc3cc(-c4ccsc4)ncn3)cc2Cl)c1,4.6575775146484375,5.9737264998753865,223,46.94736842105263,False,0.71875,False,False,0,c1ccc(COc2ccc(Nc3cc(-c4ccsc4)ncn3)cc2)cc1
CHEMBL4205869,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc([N+](=O)[O-])c2)n1,5.05207633972168,5.9727371926452175,224,47.1578947368421,False,0.7159090909090909,False,False,0,c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1
CHEMBL5862663,NC(=O)c1nnc(N2CCC[C@@H](NC(=O)N3CCCCC3)C2)nc1Nc1ccc(C2CCN(C=O)CC2)cc1,5.259637355804443,5.9533248180813265,225,47.36842105263158,False,0.8055555555555556,False,False,0,O=C(NC1CCCN(c2nncc(Nc3ccc(C4CCNCC4)cc3)n2)C1)N1CCCCC1
CHEMBL5195321,CC(C)(C)n1cc(-c2cncc3ccccc23)c2c(N)ncnc21,5.789681434631348,5.952345151503881,226,47.578947368421055,False,0.4067796610169492,False,False,0,c1ccc2c(-c3c[nH]c4ncncc34)cncc2c1
CHEMBL5890920,COc1cc(OC2CCN(C)CC2(F)F)c2c(Nc3ccc(Oc4ccn5ccnc5c4)c(C)c3)ncnc2c1,5.744486331939697,5.9498981144958085,227,47.78947368421053,False,0.8072289156626506,False,False,0,c1cc(OC2CCNCC2)c2c(Nc3ccc(Oc4ccn5ccnc5c4)cc3)ncnc2c1
CHEMBL5874587,C=CC(=O)N1CCCC(Nc2nc(Nc3ccc(N4CCN(C5COC5)CC4C)cn3)c3c(c2F)CNC3=O)C1,5.04522705078125,5.948582253985935,228,48.0,False,0.7078651685393258,False,False,0,O=C1NCc2cc(NC3CCCNC3)nc(Nc3ccc(N4CCN(C5COC5)CC4)cn3)c21
CHEMBL4209119,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CCOCc3ccccc3)cc2)n1,5.777283668518066,5.9470103738043045,229,48.21052631578947,False,0.8780487804878049,False,False,0,O=C(CCOCc1ccccc1)Nc1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1
CHEMBL487254,N=C(Nc1ccccc1)SCCCN1C(=O)C2=C(C1=O)n1ccc3cccc(c31)C1Cc3ccccc3N21,5.022276401519775,5.945534652074178,230,48.421052631578945,False,0.25,False,False,0,N=C(Nc1ccccc1)SCCCN1C(=O)C2=C(C1=O)n1ccc3cccc(c31)C1Cc3ccccc3N21
CHEMBL1098119,NCCc1cn(CCCCCc2ccccc2)c2ccc(OCCc3ccc(O)cc3)cc12,5.787812232971191,5.940964940948074,231,48.63157894736842,False,0.7166666666666667,False,False,0,c1ccc(CCCCCn2ccc3cc(OCCc4ccccc4)ccc32)cc1
CHEMBL5983357,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)cc4Cl)ncnc3cn2)C1,5.638272285461426,5.9350427520275115,232,48.8421052631579,False,0.8548387096774194,False,False,0,c1ccc(Nc2ncnc3cnc(OC4CNC4)cc23)cc1
CHEMBL2335013,Nc1nc(Nc2cccc(C(F)(F)F)c2)c2cc(CCc3ccccn3)[nH]c2n1,4.714442729949951,5.934369576772054,233,49.05263157894737,False,0.5970149253731343,False,False,0,c1ccc(Nc2ncnc3[nH]c(CCc4ccccn4)cc23)cc1
CHEMBL5286675,CN(C)c1ccc(/C=C/c2cc(C(=O)O)c3cc(Br)ccc3n2)cc1,5.651695251464844,5.933758215904236,234,49.26315789473684,False,0.4375,False,False,0,C(=Cc1ccc2ccccc2n1)c1ccccc1
CHEMBL5935382,C=CC(=O)N1CC2CN(c3nc(Nc4cnn(C)c4)c4c(c3F)CNC4=O)CC2C1,5.864867210388184,5.929871971342299,235,49.473684210526315,False,0.7971014492753623,False,False,0,O=C1NCc2cc(N3CC4CNCC4C3)nc(Nc3cn[nH]c3)c21
CHEMBL2029699,Cc1ccc(N2NC(=O)/C(=C/c3ccc(OCc4ccccc4)cc3)C2=O)cc1Cl,5.065501689910889,5.927092661803993,236,49.68421052631579,False,0.4507042253521127,False,False,0,O=C1NN(c2ccccc2)C(=O)C1=Cc1ccc(OCc2ccccc2)cc1
CHEMBL544067,C=C(CN1CCOCC1)C(=O)c1ccc(OCc2ccccc2)cc1,5.958607196807861,5.925049817562103,237,49.89473684210526,False,0.7551020408163265,False,False,0,C=C(CN1CCOCC1)C(=O)c1ccc(OCc2ccccc2)cc1
CHEMBL49596,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21,5.251811981201172,5.9219543516446675,238,50.10526315789474,False,0.6226415094339622,False,False,0,O=c1[nH]c2ncncc2cc1-c1ccccc1
CHEMBL4211573,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)COCc3ccccc3)cc2)n1,5.568636417388916,5.918876732720269,239,50.31578947368421,False,0.875,False,False,0,O=C(COCc1ccccc1)Nc1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1
CHEMBL168266,Nc1ncnc2c1c(-c1ccccc1)cn2C1CC(O)C1,5.549750804901123,5.916651161935594,240,50.526315789473685,False,0.8444444444444444,False,False,0,c1ccc(-c2cn(C3CCC3)c3ncncc23)cc1
CHEMBL5944144,NC(=O)c1nnc(N2CCC[C@@H](NC(=O)Nc3ccccc3)C2)nc1Nc1ccc(C(=O)N2CCOCC2)cc1,5.259637355804443,5.914922613037957,241,50.73684210526316,False,0.6987951807228916,False,False,0,O=C(Nc1ccccc1)NC1CCCN(c2nncc(Nc3ccc(C(=O)N4CCOCC4)cc3)n2)C1
CHEMBL1098121,COc1ccc(CCCCCn2cc(CCN)c3cc(OCCc4ccc(O)cc4)ccc32)cc1,5.3565473556518555,5.910895870928411,242,50.94736842105263,False,0.75,False,False,0,c1ccc(CCCCCn2ccc3cc(OCCc4ccccc4)ccc32)cc1
CHEMBL5892735,C=CC(=O)N(C)Cc1ccc(Oc2nc(Nc3cccc(OCCN4CCCC4=O)c3)ncc2F)cc1,5.978810787200928,5.910147172504002,243,51.1578947368421,False,0.825,False,False,0,O=C1CCCN1CCOc1cccc(Nc2nccc(Oc3ccccc3)n2)c1
CHEMBL1946843,CN(C)c1nc(N/N=C/c2cc(Br)c(O)c(Br)c2O)nc(Nc2ccc(F)cc2)n1,4.886893272399902,5.908380992412567,244,51.36842105263158,False,0.26506024096385544,False,False,0,C(=NNc1ncnc(Nc2ccccc2)n1)c1ccccc1
CHEMBL109296,CCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.346787452697754,5.903472148514298,245,51.578947368421055,False,0.6896551724137931,False,False,0,O=c1[nH]c2ncncc2cc1-c1ccccc1
CHEMBL544074,C=C(CN1CCCCC1)C(=O)c1ccc(OCc2ccccc2)cc1,5.958607196807861,5.901299611727397,246,51.78947368421053,False,0.7872340425531915,False,False,0,C=C(CN1CCCCC1)C(=O)c1ccc(OCc2ccccc2)cc1
CHEMBL48436,O=C(NCc1ccccc1)c1cc2ccc(O)c(O)c2cn1,5.853871822357178,5.8909423776828875,247,52.0,False,0.782608695652174,False,False,0,O=C(NCc1ccccc1)c1cc2ccccc2cn1
CHEMBL1094194,CSc1ccc(CCCCCn2cc(CCN)c3cc(OCCc4ccc(O)cc4)ccc32)cc1,5.71669864654541,5.884469696589491,248,52.21052631578947,False,0.6119402985074627,False,False,0,c1ccc(CCCCCn2ccc3cc(OCCc4ccccc4)ccc32)cc1
CHEMBL5972541,CN(C)C/C=C/C(=O)N1CCC(Nc2cncc(-c3cnc(Oc4cccc(Cl)c4)nc3)n2)CC1,4.2790141105651855,5.874746510717604,249,52.421052631578945,False,0.7532467532467533,False,False,0,c1ccc(Oc2ncc(-c3cncc(NC4CCNCC4)n3)cn2)cc1
CHEMBL6055178,COc1ccccc1C(=O)NC1(c2ccc(-c3nn(C4CCCC4)c4ncnc(N)c34)cc2)CC1,5.259637355804443,5.874659024893291,250,52.63157894736842,False,0.726027397260274,False,False,0,O=C(NC1(c2ccc(-c3nn(C4CCCC4)c4ncncc34)cc2)CC1)c1ccccc1
CHEMBL3092299,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCCC(F)(F)C1,5.888428211212158,5.869097380638123,251,52.8421052631579,False,0.9230769230769231,False,False,0,O=C(Nc1cc2c(Nc3ccccc3)ncnc2cc1OC1CCOC1)N1CCCCC1
CHEMBL1683950,Fc1cccc(COc2ccc(Nc3cc(-c4ccccc4)ncn3)cc2Cl)c1,5.92081880569458,5.868900705973307,252,53.05263157894737,False,0.8103448275862069,False,False,0,c1ccc(COc2ccc(Nc3cc(-c4ccccc4)ncn3)cc2)cc1
CHEMBL6043242,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOc4ccc(-c5cc6c(NCc7ccccc7Cl)ncnc6[nH]5)cc4)c3C2=O)C(=O)N1,5.2441253662109375,5.867033060299024,253,53.26315789473684,False,1.0,False,False,0,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOc4ccc(-c5cc6c(NCc7ccccc7)ncnc6[nH]5)cc4)c3C2=O)C(=O)N1
CHEMBL5971716,N#CCC(=O)N1CCC(c2ccc(Nc3nc(N4CCC[C@@H](NC(=O)N5CCCCC5)C4)nnc3C(N)=O)cc2)CC1,5.259637355804443,5.855632353358799,254,53.473684210526315,False,0.7848101265822784,False,False,0,O=C(NC1CCCN(c2nncc(Nc3ccc(C4CCNCC4)cc3)n2)C1)N1CCCCC1
CHEMBL2029700,Nc1nn2c(=O)cc(-c3ccccc3)[nH]c2c1/N=N/c1ccc2c(c1)OCO2,5.275723934173584,5.854610958099365,255,53.68421052631579,False,0.25,False,False,0,O=c1cc(-c2ccccc2)[nH]c2c(N=Nc3ccc4c(c3)OCO4)cnn12
CHEMBL332269,CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.3565473556518555,5.853384804530118,256,53.89473684210526,False,0.7586206896551724,False,False,0,O=c1[nH]c2ncncc2cc1-c1ccccc1
CHEMBL5873347,C=CC(=O)N1CCCC(Nc2nc(Nc3ccc(N4CCC(O)C(C)(C)C4)cn3)c3c(c2F)CNC3=O)C1,5.080503463745117,5.847436054282719,257,54.10526315789474,False,0.8024691358024691,False,False,0,O=C1NCc2cc(NC3CCCNC3)nc(Nc3ccc(N4CCCCC4)cn3)c21
CHEMBL2424804,O=C(/C=C/c1ccc(Br)s1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.619788646697998,5.842456721862157,258,54.31578947368421,False,0.746031746031746,False,False,0,O=C(C=Cc1cccs1)Nc1ccc2ncnc(Nc3ccccc3)c2c1
CHEMBL3134612,COc1cc(Nc2nccc(-c3ccc(Cl)cc3)n2)cc(OC)c1OC,5.668572902679443,5.838919401963552,259,54.526315789473685,False,0.6071428571428571,False,False,0,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
CHEMBL461571,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@H](C)C(=O)O)c1,5.649752140045166,5.8387109271685285,260,54.73684210526316,False,0.2631578947368421,False,False,0,O=C(c1ccccc1)c1cn(Cc2ccccc2)c2ccccc12
CHEMBL4072410,O=[N+]([O-])OCCCOc1ccc(Nc2ncnc3c2cnn3-c2ccc(Br)cc2)cc1,5.522878646850586,5.834296729564667,261,54.94736842105263,False,0.33707865168539325,False,False,0,c1ccc(Nc2ncnc3c2cnn3-c2ccccc2)cc1
CHEMBL5926198,CCN(CC)C(=O)N[C@@H]1CCCN(c2nnc(C(N)=O)c(Nc3ccc(C(=O)N4CCOCC4)cc3)n2)C1,5.259637355804443,5.832209050390456,262,55.1578947368421,False,0.6705882352941176,False,False,0,O=C(c1ccc(Nc2cnnc(N3CCCCC3)n2)cc1)N1CCOCC1
CHEMBL6009455,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)N2Cc3ccccc3C2=O)c(OCCOCCN2CCN(Cc3ccc(-c4cc5c(NCc6ccccc6Cl)ncnc5[nH]4)cc3)CC2)c1,5.721848964691162,5.831697817548871,263,55.36842105263158,False,1.0,False,False,0,O=C(NCc1ccc(-c2cncs2)cc1OCCOCCN1CCN(Cc2ccc(-c3cc4c(NCc5ccccc5)ncnc4[nH]3)cc2)CC1)C1CCCN1C(=O)CN1Cc2ccccc2C1=O
CHEMBL5860671,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)N2Cc3ccccc3C2=O)c(OCCOCCOCCOCCOCCN2CCN(Cc3ccc(-c4cc5c(NCc6ccccc6Cl)ncnc5[nH]4)cc3)CC2)c1,5.405114650726318,5.831697817548871,264,55.578947368421055,False,1.0,False,False,0,O=C(NCc1ccc(-c2cncs2)cc1OCCOCCOCCOCCOCCN1CCN(Cc2ccc(-c3cc4c(NCc5ccccc5)ncnc4[nH]3)cc2)CC1)C1CCCN1C(=O)CN1Cc2ccccc2C1=O
CHEMBL337297,CO[C@H]1[C@@H](N(C)C(=O)c2cnccn2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.087246894836426,5.821585214138031,265,55.78947368421053,False,0.8214285714285714,False,False,0,O=C(NC1CC2OC(C1)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O)c1cnccn1
CHEMBL1094835,COc1ccc(CCOc2ccc3c(c2)c(CCN)cn3CCCCCc2ccc(SC)cc2)cc1,5.610834121704102,5.820718998880298,266,56.0,False,0.5970149253731343,False,False,0,c1ccc(CCCCCn2ccc3cc(OCCc4ccccc4)ccc32)cc1
CHEMBL2385980,CCOc1cc([N+](=O)[O-])c(C(=O)Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1NC(=O)c1ccc(CN2CCN(C)CC2)cc1,5.259637355804443,5.820067008336385,267,56.21052631578947,False,0.7804878048780488,False,False,0,O=C(Nc1cccc(C(=O)Nc2ccc(OCc3ccccc3)cc2)c1)c1ccc(CN2CCNCC2)cc1
CHEMBL3092298,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(F)(F)CC1,5.67041540145874,5.816819854577383,268,56.421052631578945,False,0.9210526315789473,False,False,0,O=C(Nc1cc2c(Nc3ccccc3)ncnc2cc1OC1CCOC1)N1CCCCC1
